Durationinseconds,age,gender,Q20_PageSubmit,Q1_1,Q2_1,Q3_1,Q4_1,Q5_1,Q6_1,Q7_1,Q8_1,Q9_1,Q10_1,Q11_1,Beliefquestions_1,Beliefquestions_2,Beliefquestions_3,Beliefquestions_4,Beliefquestions_5,Beliefquestions_6,Beliefquestions_7,Beliefquestions_8,past_life_experience,out_of_body_experience,spirit_world_experience,past_life_belief,out_of_body_belief,spirit_world_belief,Combined_anomalous_experience,CODE,age...34,gender.x,@1handlowersubj.x,@2handtogethersubj.x,@3mosquitosubj.x,@4TasteAverage.x,@5rigidsubj.x,@6immobilizationsubj.x,@7musicsubj.x,@8ballssubj.x,@9amnesiasubj.x,@10spaceGeoMean.x,@10spacebarsubj1.x,@10spacebarsubj2.x,@4Tastesweetsubj.x,@4Tastesoursubj.x,Q25_1,Q25_2,Q25_3,Q25_4,Q25_5,Q25_6,Q25_7,Q25_8,Q25_9,Q25_10,Q25_11,Q25_12,Q25_13,Q25_14,Q25_15,Q25_16,Q25_17,Q25_18,Q25_19,Q25_20,Q25_21,Q25_22,Q25_23,Q25_24,Q25_25,Q25_26,Q25_27,Q25_28,DEStime_PageSubmit,DES_score,DES_mean_centred,PCS,PCS_meancentred,DESxPCS
173,18,Woman,99.443,1,0,0,3,3,3,2,1,2,0,0,-1,1,1,1,2,1,1,2,0.333333333,3,1,0,1,1.5,1.444444444,43,18,Woman,4,3,0,3,3,1,0,0,1,3.464101615,4,3,2,4,4,7,1,0,3,0,0,1,0,6,3,1,0,3,5,0,3,1,2,2,7,3,6,4,3,0,0,0,210.802,2.321428571,-0.295034844,1.846410162,0.057261819,-0.017
113,19,Woman,50.907,1,0,1,0,0,0,3,3,3,0,0,0,1,1,-1,-2,0,-2,0,0.666666667,0,1.8,0.5,0,-1,0.822222222,557,18,Woman,4,2,0,1,3,2,0,0,5,0,0,0,1,1,8,8,4,0,4,2,0,0,2,1,1,1,0,4,5,6,3,0,2,1,2,5,1,2,2,0,1,0,462.331,2.321428571,-0.295034844,1.7,-0.089148343,0.026
592,18,Woman,194.863,1,0,3,1,1,3,1,0,0,0,1,0,-1,0,-2,1,-1,2,1,1.333333333,1.666666667,0.4,-0.5,-1,0.75,1.133333333,134,18,Woman,4,4,0,3,1,0,0,0,0,0,0,0,4,2,3,7,3,0,0,1,0,0,0,0,0,0,0,5,4,6,2,7,3,6,9,1,1,6,0,0,0,1,823.768,2.321428571,-0.295034844,1.2,-0.589148343,0.174
280,18,Woman,137.026,3,5,0,1,0,0,3,0,0,1,1,-1,0,-1,-1,1,0,0,1,2.666666667,0.333333333,1,-0.5,-1,0.5,1.333333333,222,18,Woman,5,5,2,2.5,2,1,4,0,3,3.16227766,5,2,0,5,1,6,0,0,0,0,0,0,0,1,1,5,0,4,7,1,1,4,1,9,9,3,4,5,1,1,2,0,246.699,2.357142857,-0.259320558,2.766227766,0.977079423,-0.253
112,21,Woman,62.689,1,0,0,2,0,2,0,0,0,0,0,-1,-2,-2,-1,0,-2,-2,-2,0.333333333,1.333333333,0,-1.5,-1.5,-1.5,0.555555555,497,20,Woman,3,5,2,2,4,4,0,0,3,2,1,4,3,1,2,4,0,0,1,1,2,0,1,3,0,3,0,4,4,3,5,2,5,4,7,6,6,1,0,2,0,0,162.171,2.357142857,-0.259320558,2.5,0.710851657,-0.184
157,19,Woman,76.505,1,0,1,4,3,4,5,2,2,1,3,-1,-1,1,0,1,2,2,1,0.666666667,3.666666667,2.6,-1,0.5,1.5,2.311111111,525,18,Woman,4,4,2,3.5,2,3,0,0,4,0,5,0,3,4,2,4,0,0,2,2,3,0,2,1,1,3,0,3,4,1,1,5,3,4,6,7,5,2,0,0,4,1,171.457,2.357142857,-0.259320558,2.25,0.460851657,-0.12
210,18,Woman,114.718,3,1,0,4,0,1,0,1,3,0,0,2,2,0,0,2,1,2,2,1.333333333,1.666666667,0.8,2,0,1.75,1.266666667,678,18,Woman,5,0,4,0.5,5,5,0,0,5,0,0,1,1,0,1,7,1,0,3,0,0,0,0,0,1,4,1,6,8,0,2,8,0,5,9,1,1,8,1,0,0,0,224.674,2.392857143,-0.223606272,2.45,0.660851657,-0.148
142,19,Man,68.135,3,1,0,0,0,0,3,0,0,4,0,1,1,-2,-2,-2,1,-2,-2,1.333333333,0,1.4,1,-2,-1.25,0.911111111,516,18,Man,5,5,0,2,3,5,0,0,3,0,0,0,1,3,8,6,0,0,0,0,0,0,0,3,0,0,0,3,4,2,3,4,3,7,8,0,4,6,4,0,0,2,191.461,2.392857143,-0.223606272,2.3,0.510851657,-0.114
338,18,Woman,148.139,1,1,0,2,2,0,2,0,0,0,1,1,0,-1,1,2,-1,1,2,0.666666667,1.333333333,0.6,0.5,0,1,0.866666667,261,18,Woman,3,2,4,4,1,0,3,3,1,0,0,0,3,5,4,8,1,0,3,0,0,0,2,4,0,0,0,1,5,4,6,9,3,6,0,1,4,4,1,0,1,0,318.322,2.392857143,-0.223606272,2.1,0.310851657,-0.07
238,19,Woman,125.546,0,0,0,0,1,0,4,5,0,5,5,-1,-1,2,2,2,2,2,2,0,0.333333333,3.8,-1,2,2,1.377777778,894,18,Woman,3,2,1,2.5,4,2,0,0,3,0,0,0,3,2,4,3,4,1,1,0,0,1,1,2,3,3,1,1,5,4,1,4,1,0,9,3,4,4,1,2,4,0,378.158,2.392857143,-0.223606272,1.75,-0.039148343,0.009
183,19,Woman,88.279,1,0,3,2,5,3,0,0,0,3,2,-1,1,1,0,2,0,1,1,1.333333333,3.333333333,1,0,0.5,1,1.888888889,866,18,Woman,5,4,3,1.5,3,4,0,0,5,0,0,1,1,2,4,3,1,0,0,1,0,0,0,2,1,1,0,8,4,6,2,4,7,1,10,3,3,1,0,4,1,1,227.8,2.428571429,-0.187891986,2.55,0.760851657,-0.143
125,19,Woman,53.681,0,0,2,3,3,0,0,0,0,0,0,-2,-1,-1,-1,-1,0,0,-2,0.666666667,2,0,-1.5,-1,-0.75,0.888888889,810,18,Woman,4,2,0,0,3,3,0,0,4,0,0,5,0,0,4,8,1,0,0,1,3,3,1,0,7,1,0,4,8,3,1,2,0,1,2,2,3,4,2,2,3,2,113.109,2.428571429,-0.187891986,1.6,-0.189148343,0.036
1608,19,Woman,808.413,3,1,1,3,0,1,0,0,0,0,0,1,2,-2,-2,-2,-1,1,1,1.666666667,1.333333333,0,1.5,-2,-0.25,1,68,19,Woman,4,1,1,1.5,1,1,0,0,1,0,0,5,1,2,3,4,1,2,6,1,0,0,0,2,1,1,1,3,3,2,4,5,3,2,9,3,2,2,2,2,4,0,257.801,2.428571429,-0.187891986,1.05,-0.739148343,0.139
201,20,Woman,128.607,0,0,0,3,1,0,0,0,1,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,1.333333333,0.2,-2,-2,-2,0.511111111,835,19,Woman,2,2,2,2.5,2,1,0,0,0,0,3,0,3,2,2,7,1,1,0,0,2,1,0,4,5,5,6,3,6,2,1,3,2,2,1,3,2,3,3,1,1,2,222.308,2.464285714,-0.152177701,1.15,-0.639148343,0.097
203,18,Man,82.129,0,0,0,2,2,1,0,0,0,0,1,-1,-1,-2,-2,-2,-1,-1,-2,0,1.666666667,0.2,-1,-2,-1.5,0.622222222,825,18,Man,2,1,0,0,0,0,0,0,0,0,5,0,0,0,4,3,1,1,1,0,2,0,2,3,1,1,1,1,6,5,3,5,4,3,1,4,3,3,2,0,5,4,207.38,2.464285714,-0.152177701,0.3,-1.489148343,0.227
150,19,Woman,80.373,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0.333333333,0.333333333,0.4,0.5,1,0.75,0.355555555,48,19,Woman,2,1,4,4,1,3,0,0,0,0,1,0,4,4,1,6,0,1,0,0,0,2,1,3,1,1,1,1,8,6,7,1,3,6,0,1,5,8,6,1,0,0,300.904,2.5,-0.116463415,1.5,-0.289148343,0.034
138,19,Woman,50.047,1,0,1,3,1,3,1,0,0,0,0,0,0,1,2,0,-1,1,0,0.666666667,2.333333333,0.2,0,1.5,0,1.066666667,527,18,Woman,5,5,4,4.5,4,5,2,0,0,0,5,0,5,4,4,4,1,0,0,0,5,3,1,0,6,1,1,6,6,4,2,3,2,6,1,3,2,4,3,0,1,2,214.081,2.535714286,-0.080749129,2.95,1.160851657,-0.094
342,18,Woman,88.314,0,0,1,2,0,0,0,0,0,0,0,1,0,1,1,1,2,1,0,0.333333333,0.666666667,0,0.5,1,1,0.333333333,136,18,Woman,4,3,1,2.5,4,4,0,0,2,0,5,0,2,3,1,6,1,0,0,0,0,0,0,1,0,1,1,7,4,7,7,4,0,6,9,7,4,2,1,0,0,2,442.133,2.535714286,-0.080749129,2.05,0.260851657,-0.021
224,19,Woman,82.627,3,2,1,1,1,1,3,0,1,1,3,1,0,-1,-1,0,-1,1,0,2,1,1.6,0.5,-1,0,1.533333333,679,18,Woman,4,3,1,2,3,3,0,0,1,0,0,4,2,2,4,6,1,1,5,1,0,1,0,4,0,0,0,5,6,4,1,1,3,6,1,3,3,6,4,2,2,1,255.181,2.535714286,-0.080749129,1.7,-0.089148343,0.007
135,18,Woman,53.706,0,0,0,3,2,0,0,0,1,0,0,1,1,0,0,-1,0,0,1,0,1.666666667,0.2,1,0,0,0.622222222,193,18,Woman,2,1,3,3,3,0,0,0,2,2.828427125,4,2,3,3,0,3,1,0,1,1,1,0,0,2,0,4,4,3,7,4,0,3,2,7,6,5,1,6,2,0,8,0,153.402,2.535714286,-0.080749129,1.682842713,-0.10630563,0.009
153,18,Woman,78.249,1,2,0,2,2,0,5,2,4,0,0,1,0,1,1,0,2,1,1,1,1.333333333,2.2,0.5,1,1,1.511111111,100,18,Woman,3,4,0,0.5,2,3,0,0,1,0,5,0,0,1,4,5,0,0,0,0,1,0,7,1,3,6,1,0,3,4,7,7,6,6,0,0,2,1,0,0,0,7,263.88,2.535714286,-0.080749129,1.35,-0.439148343,0.035
142,19,Another,74.565,0,1,1,4,1,2,3,1,0,0,4,0,1,1,-2,2,-2,2,1,0.666666667,2.333333333,1.6,0.5,-0.5,0.75,1.533333333,803,19,Non-binary,5,4,0,0,3,0,0,0,0,0,3,0,0,0,4,8,2,0,0,1,3,2,4,4,1,3,3,0,4,2,3,1,3,4,1,2,0,8,5,0,1,2,171.992,2.535714286,-0.080749129,1.2,-0.589148343,0.048
212,21,Woman,105.584,1,1,0,2,2,1,1,0,0,0,0,-2,0,-2,-2,-1,-1,-2,-2,0.666666667,1.666666667,0.2,-1,-2,-1.5,0.844444445,537,20,Woman,2,1,0,0.5,0,0,0,0,3,0,0,0,0,1,2,5,0,0,0,1,0,1,1,1,0,3,0,2,8,2,3,6,4,2,3,7,4,6,3,1,2,4,240.455,2.535714286,-0.080749129,0.65,-1.139148343,0.092
225,20,Woman,146.233,1,0,1,4,2,4,0,0,0,0,0,-2,-2,-2,-2,-1,-2,-2,-2,0.666666667,3.333333333,0,-2,-2,-1.75,1.333333333,641,19,Woman,5,5,3,4.5,5,4,3,0,0,0,0,0,5,4,4,6,3,1,2,1,1,2,4,0,0,1,0,2,6,1,5,6,1,8,7,0,1,7,3,0,0,0,275.959,2.571428571,-0.045034844,2.95,1.160851657,-0.052
111,18,Woman,50.492,2,2,3,2,2,2,1,4,4,4,3,1,1,1,0,-1,1,2,0,2.333333333,2,3.2,1,0.5,0.5,2.511111111,86,18,Woman,3,4,2,2,4,4,0,0,3,2,2,2,2,2,0,4,1,0,1,2,3,3,2,6,1,2,1,2,8,2,4,3,1,2,2,4,2,3,2,1,9,2,1638.09,2.607142857,-0.009320558,2.4,0.610851657,-0.006
251,19,Woman,139.928,0,0,1,1,0,0,2,3,0,1,4,0,-1,0,1,1,0,2,1,0.333333333,0.333333333,2,-0.5,0.5,1,0.888888889,35,19,Woman,4,4,1,0.5,4,5,0,0,0,0,0,0,0,1,7,4,1,0,1,0,0,0,1,3,1,1,0,0,4,0,8,1,9,6,0,8,1,2,4,4,7,0,286.752,2.607142857,-0.009320558,1.85,0.060851657,-0.001
200,20,Woman,118.057,1,1,0,4,0,0,1,0,0,1,1,1,0,1,-1,0,1,1,2,0.666666667,1.333333333,0.6,0.5,0,1,0.866666667,581,20,Woman,3,1,3,2,4,4,0,0,1,0,4,0,3,1,2,8,2,0,0,1,0,0,2,3,1,5,0,5,2,0,3,1,4,5,6,2,7,5,2,1,6,0,362.149,2.607142857,-0.009320558,1.8,0.010851657,0
232,20,Woman,149.889,0,1,0,2,2,1,1,1,1,0,2,-1,0,0,-1,0,1,1,0,0.333333333,1.666666667,1,-0.5,-0.5,0.5,1,149,20,Woman,3,1,2,1,4,2,0,0,0,2,2,2,1,1,1,6,1,1,2,1,1,0,2,1,6,6,6,1,4,1,1,2,5,2,2,6,2,5,3,2,2,1,313.583,2.607142857,-0.009320558,1.5,-0.289148343,0.003
391,18,Woman,208.151,1,0,2,3,0,2,1,1,0,0,3,-1,0,-1,0,0,0,0,0,1,1.666666667,1,-0.5,-0.5,0,1.222222222,237,18,Woman,5,4,3,2.5,3,4,1,1,3,3,3,3,2,3,4,2,2,0,1,0,2,0,0,2,0,8,1,5,2,0,1,1,6,8,6,1,4,6,3,0,9,0,1124.139,2.642857143,0.026393728,2.95,1.160851657,0.031
619,18,Woman,442.096,4,4,3,5,2,4,3,1,1,0,0,1,1,-1,-1,-1,0,-1,-1,3.666666667,3.666666667,1,1,-1,-0.75,2.777777778,333,18,Woman,5,5,1,2,4,5,0,0,0,0,5,0,2,2,7,7,1,1,4,0,1,0,3,2,2,1,1,1,8,4,7,2,6,6,1,3,4,1,0,0,1,0,1078.088,2.642857143,0.026393728,2.2,0.410851657,0.011
159,19,Woman,77.427,0,0,2,3,1,0,0,0,0,2,4,-1,-2,-2,-1,2,-2,0,-2,0.666666667,1.333333333,1.2,-1.5,-1.5,-0.5,1.066666667,192,19,Woman,5,4,0,1,3,2,0,0,4,0,5,0,1,1,2,8,0,0,1,0,0,2,0,8,0,0,0,4,2,0,4,3,5,8,6,5,9,7,0,0,0,0,456.687,2.642857143,0.026393728,1.9,0.110851657,0.003
100,19,Woman,45.546,0,0,2,1,0,0,1,0,1,0,1,0,0,-1,0,0,-1,1,1,0.666666667,0.333333333,0.6,0,-0.5,0.25,0.533333333,539,19,Woman,4,3,1,2,2,0,0,0,3,2,1,4,2,2,7,3,0,0,1,1,2,0,1,1,1,0,0,2,5,5,6,5,2,5,10,6,3,3,2,3,0,0,208.464,2.642857143,0.026393728,1.7,-0.089148343,-0.002
99,18,Woman,45.02,0,0,0,0,0,0,1,0,0,0,0,-2,-2,-2,-2,2,-2,-2,1,0,0,0.2,-2,-2,-0.25,0.066666667,187,18,Woman,4,1,0,3.5,3,4,0,0,0,0,5,0,4,3,7,4,3,0,0,0,0,1,0,1,0,0,0,0,1,0,8,1,0,7,10,8,6,8,8,0,1,0,176.568,2.642857143,0.026393728,1.55,-0.239148343,-0.006
470,19,Woman,402.616,0,0,0,2,1,1,1,0,0,2,0,-2,-2,-1,-1,-1,-1,-1,-1,0,1.333333333,0.6,-2,-1,-1,0.644444444,540,18,Woman,2,3,0,0,3,2,0,0,1,1.73,1,3,0,0,4,4,2,1,3,4,1,1,1,2,1,2,1,2,4,4,2,3,2,2,6,3,3,4,2,5,4,1,346.708,2.642857143,0.026393728,1.273,-0.516148343,-0.014
102,18,Woman,44.777,0,0,0,1,0,0,1,0,0,0,0,-2,-2,-2,-2,0,-2,0,0,0,0.333333333,0.2,-2,-2,-0.5,0.177777778,429,18,Woman,4,2,1,0,2,3,0,0,0,0,5,0,0,0,6,10,3,0,3,2,0,0,3,6,0,0,0,0,6,2,8,0,0,8,3,5,2,0,7,0,0,0,181.797,2.642857143,0.026393728,1.2,-0.589148343,-0.016
500,18,Man,250.31,0,0,0,2,0,1,0,0,0,0,0,2,-2,-1,-2,-2,-2,-2,-2,0,1,0,0,-1.5,-2,0.333333333,279,18,Man,0,0,0,1,1,1,0,0,3,0,5,0,0,2,2,5,3,0,0,1,0,0,1,1,1,1,0,5,3,2,3,7,4,5,1,1,8,10,6,2,2,0,573.198,2.642857143,0.026393728,0.6,-1.189148343,-0.031
156,20,Woman,95.479,0,2,2,1,5,4,5,5,5,2,3,1,0,2,1,2,2,2,2,1.333333333,3.333333333,4,0.5,1.5,2,2.888888889,267,20,Woman,0,0,1,0,0,0,0,0,0,0,5,0,0,0,5,6,0,0,1,1,0,0,2,1,0,3,1,3,4,2,6,6,4,5,3,5,3,4,4,1,4,0,276.724,2.642857143,0.026393728,0.1,-1.689148343,-0.045
136,19,Woman,58.07,1,2,4,1,0,0,0,0,0,0,2,1,0,1,-1,0,1,1,1,2.333333333,0.333333333,0.4,0.5,0,0.75,1.022222222,486,18,Woman,5,3,3,1.5,3,4,0,0,2,4.47,5,4,1,2,7,6,2,0,3,1,0,0,2,5,0,2,4,1,7,0,8,2,1,6,6,3,3,4,2,0,0,0,182.643,2.678571429,0.062108014,2.597,0.807851657,0.05
127,19,Woman,64.671,0,3,0,4,0,2,2,0,0,0,1,1,1,0,-1,-1,0,2,2,1,2,0.6,1,-0.5,0.75,1.2,538,18,Woman,4,3,2,1,5,5,0,0,0,2.24,5,1,1,1,7,4,0,0,2,0,4,1,2,5,1,5,4,4,3,2,5,1,6,3,1,7,0,4,1,0,0,3,336.931,2.678571429,0.062108014,2.224,0.434851657,0.027
135,18,Woman,60.969,0,0,0,0,0,0,0,0,0,0,0,-1,0,-2,0,0,0,0,-2,0,0,0,-0.5,-1,-0.5,0,183,18,Woman,4,2,0,0,1,4,0,5,2,0,5,0,0,0,6,2,0,0,0,0,0,0,0,1,1,2,2,6,8,2,7,6,2,9,8,2,3,4,0,0,3,1,216.701,2.678571429,0.062108014,1.8,0.010851657,0.001
169,18,Woman,59.601,2,2,3,5,3,5,4,2,1,1,3,0,0,0,0,0,1,1,1,2.333333333,4.333333333,2.2,0,0,0.75,2.955555555,173,18,Woman,3,2,0,0,3,1,0,0,0,0,0,2,0,0,1,4,3,0,0,0,9,0,1,0,5,3,6,4,4,1,3,4,9,6,1,4,3,1,1,1,0,1,313.589,2.678571429,0.062108014,0.9,-0.889148343,-0.055
85,19,Woman,36.543,2,2,2,0,0,0,1,0,0,0,1,-1,-1,-2,-2,-2,-2,2,2,2,0,0.4,-1,-2,0,0.8,503,18,Woman,4,1,0,3,4,3,0,0,4,4.47,5,4,3,3,2,4,3,3,2,5,1,1,3,3,3,3,6,4,2,2,2,3,3,4,4,4,2,1,1,1,1,3,78.145,2.714285714,0.097822299,2.347,0.557851657,0.055
176,20,Woman,94.813,0,0,0,3,0,0,0,0,0,0,0,1,0,0,-1,1,1,1,1,0,1,0,0.5,-0.5,1,0.333333333,455,19,Woman,4,3,2,4,5,2,0,0,1,0,0,3,4,4,5,4,6,0,6,0,0,0,2,1,2,3,2,0,4,2,3,5,1,1,9,6,2,5,5,2,0,0,344.495,2.714285714,0.097822299,2.1,0.310851657,0.03
582,20,Woman,117.95,0,0,0,2,1,0,4,2,0,0,3,1,0,1,0,2,1,2,2,0,1,1.8,0.5,0.5,1.75,0.933333333,108,20,Woman,3,4,0,0,3,1,0,0,0,0,0,0,0,0,6,8,1,0,1,0,0,0,2,1,1,0,0,3,9,6,3,7,4,3,8,2,1,7,1,2,0,0,279.282,2.714285714,0.097822299,1.1,-0.689148343,-0.067
128,18,Man,70.482,1,1,0,3,1,0,0,0,0,0,0,1,1,-1,-2,1,1,-1,-1,0.666666667,1.333333333,0,1,-1.5,0,0.666666667,383,18,Man,5,4,1,3.5,5,3,2,0,2,1.732050808,3,1,3,4,3,7,2,0,1,0,2,0,1,4,6,1,0,2,2,1,2,6,9,6,3,1,5,2,3,7,0,1,230.964,2.75,0.133536585,2.723205081,0.934056738,0.125
360,19,Woman,145.423,0,0,0,2,0,0,0,0,1,0,2,-1,0,-1,-2,-2,-2,1,1,0,0.666666667,0.6,-0.5,-1.5,-0.5,0.422222222,785,19,Woman,2,3,4,0.5,2,1,0,0,4,1.73,3,1,1,0,1,7,0,0,10,0,1,0,0,2,6,7,0,4,2,4,7,2,0,10,0,4,4,5,1,0,0,0,611.203,2.75,0.133536585,1.823,0.033851657,0.005
126,20,Another,63.585,0,0,0,4,2,3,0,0,0,0,0,-2,-2,-2,-2,0,-2,-2,-2,0,3,0,-2,-2,-1.5,1,630,19,Woman,5,5,0,2,1,0,0,0,3,0,0,0,1,3,6,4,1,0,0,1,1,1,0,2,0,2,2,0,3,2,2,3,2,3,7,7,9,8,4,2,3,2,149.78,2.75,0.133536585,1.6,-0.189148343,-0.025
200,19,Woman,106.694,0,0,0,2,5,0,1,0,2,0,0,-1,1,-2,-2,0,1,1,1,0,2.333333333,0.6,0,-2,0.75,0.977777778,154,19,Woman,3,3,2,2,2,2,0,0,0,0,5,0,2,2,5,2,3,1,4,3,2,2,2,4,0,0,0,0,4,2,4,0,3,2,6,6,4,3,5,4,3,3,157.128,2.75,0.133536585,1.4,-0.389148343,-0.052
151,20,Woman,64.786,0,1,3,4,0,1,1,0,0,1,1,1,0,0,0,-1,-1,0,0,1.333333333,1.666666667,0.6,0.5,0,-0.5,1.2,601,19,Woman,2,2,0,1.5,2,3,0,0,3,1.41,1,2,2,1,1,8,2,3,2,1,4,1,7,2,7,2,4,1,5,3,0,0,3,5,0,1,0,5,5,0,2,4,357.766,2.785714286,0.169250871,1.491,-0.298148343,-0.05
116,19,Woman,55.766,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0.4,0.5,0,0.75,0.133333333,328,19,Woman,4,2,0,2,3,2,0,0,0,0,5,0,3,1,6,7,1,1,4,3,4,0,5,7,1,0,2,3,2,4,2,2,3,1,1,2,1,2,2,5,4,3,120.598,2.785714286,0.169250871,1.3,-0.489148343,-0.083
173,22,Woman,80.248,1,0,0,3,1,3,2,1,0,0,0,1,0,0,-1,2,-2,1,0,0.333333333,2.333333333,0.6,0.5,-0.5,0.25,1.088888889,714,21,Woman,0,0,0,0,1,0,0,0,2,2,2,2,0,0,4,9,1,0,2,0,1,0,1,1,4,1,1,5,7,1,1,0,1,7,1,8,5,10,5,1,0,1,834.353,2.785714286,0.169250871,0.5,-1.289148343,-0.218
144,19,Woman,62.39,5,0,2,4,4,4,4,4,4,4,4,2,2,2,0,2,2,2,2,2.333333333,4,4,2,1,2,3.444444444,39,19,Woman,4,5,0,4,5,4,1,0,4,1,1,1,5,3,8,8,6,0,1,5,4,0,4,0,0,3,0,7,8,1,1,4,0,9,1,1,2,2,0,1,2,1,176.467,2.821428571,0.204965156,2.8,1.010851657,0.207
173,21,Woman,102.02,3,0,0,3,0,5,0,0,0,0,0,1,0,0,0,1,1,1,1,1,2.666666667,0,0.5,0,1,1.222222222,547,20,Woman,5,3,3,5,2,4,1,0,3,0,5,0,5,5,5,7,1,1,1,3,2,0,0,2,0,5,6,5,8,2,6,4,1,1,2,2,2,8,4,1,0,0,268.572,2.821428571,0.204965156,2.6,0.810851657,0.166
225,18,Woman,85.385,1,1,5,0,0,0,3,2,1,4,2,1,0,2,0,1,1,2,2,2.333333333,0,2.4,0.5,1,1.5,1.577777778,432,18,Woman,3,4,2,4.5,3,3,0,0,2,0,5,0,5,4,1,6,1,2,3,3,0,0,0,3,0,1,0,4,4,3,4,5,5,7,4,3,4,7,5,3,1,0,195.149,2.821428571,0.204965156,2.15,0.360851657,0.074
225,19,Man,123.466,4,0,0,3,3,0,4,0,0,0,0,0,0,0,0,1,0,1,0,1.333333333,2,0.8,0,0,0.5,1.377777778,765,18,Man,3,3,1,0,4,3,0,0,2,0,2,0,0,0,6,0,3,1,1,3,3,0,1,3,1,3,2,5,1,2,9,4,2,8,3,2,0,3,6,3,1,3,270.852,2.821428571,0.204965156,1.6,-0.189148343,-0.039
223,19,Woman,147.362,3,1,1,4,4,3,5,3,2,3,1,2,2,0,1,2,0,1,1,1.666666667,3.666666667,2.8,2,0.5,1,2.711111111,692,18,Woman,5,4,0,2.5,4,4,0,0,1,2.24,1,5,2,3,1,4,1,0,1,0,3,0,2,0,6,7,5,3,8,2,1,6,2,4,4,5,3,2,0,1,2,8,311.996,2.892857143,0.276393728,2.274,0.484851657,0.134
123,20,Woman,47.949,0,0,1,0,1,0,0,0,0,0,1,-1,0,-1,-1,0,1,1,-1,0.333333333,0.333333333,0.2,-0.5,-1,0.25,0.288888889,445,19,Woman,3,4,0,1,4,3,0,0,3,2.45,2,3,1,1,3,8,4,1,2,2,0,2,2,2,1,3,2,1,3,1,3,1,2,1,6,6,7,4,3,2,8,1,185.512,2.892857143,0.276393728,2.045,0.255851657,0.071
133,18,Woman,64.548,2,1,0,1,1,1,2,1,2,1,0,-1,1,1,-2,1,-2,1,1,1,1,1.2,0,-0.5,0.25,1.066666667,128,18,Woman,4,2,1,2,4,1,0,0,2,0,3,0,3,1,3,6,1,0,3,0,0,4,7,3,1,2,4,2,6,6,1,2,3,1,0,6,2,8,1,2,6,1,175.679,2.892857143,0.276393728,1.6,-0.189148343,-0.052
239,19,Prefer not to say,168.981,0,0,0,4,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.666666667,0.2,0,0.5,0,0.955555556,806,18,Non-binary,0,4,0,0,1,0,0,0,2,0,2,0,0,0,1,1,1,1,1,2,6,0,3,5,1,9,7,2,3,8,7,1,1,1,1,0,1,8,4,1,4,1,562.327,2.892857143,0.276393728,0.7,-1.089148343,-0.301
145,18,Woman,68.524,0,0,0,3,0,0,0,0,0,0,0,1,2,-2,1,-2,-2,-2,1,0,1,0,1.5,-0.5,-1.25,0.333333333,177,18,Woman,0,0,2,1.5,3,5,0,0,0,2.236067977,1,5,3,0,8,4,5,0,1,0,3,1,2,4,6,8,6,0,1,0,4,1,3,2,5,4,2,7,1,0,0,4,157.334,2.928571429,0.312108014,1.373606798,-0.415541545,-0.13
200,18,Woman,91.224,0,0,0,0,0,0,0,0,0,2,0,-1,-2,-1,-2,0,-2,1,2,0,0,0.4,-1.5,-1.5,0.25,0.133333333,200,18,Woman,3,4,0,0.5,1,1,0,0,1,0,5,0,1,0,1,3,2,0,3,4,0,0,2,1,0,2,3,2,4,0,6,7,0,6,9,9,1,6,2,1,6,2,176.712,2.928571429,0.312108014,1.05,-0.739148343,-0.231
433,18,Woman,173.399,1,1,3,2,0,0,2,0,0,1,0,1,0,-1,-2,0,0,-1,-1,1.666666667,0.666666667,0.6,0.5,-1.5,-0.5,0.977777778,403,18,Woman,3,1,4,2.5,0,2,4,5,0,0,0,4,3,2,4,6,2,1,1,0,1,0,4,5,0,4,2,4,3,1,7,6,8,6,9,3,1,1,2,0,1,1,277.475,2.964285714,0.347822299,2.15,0.360851657,0.126
515,18,Woman,351,0,1,0,1,0,1,2,0,0,0,0,-1,-1,-2,0,1,-1,1,1,0.333333333,0.666666667,0.4,-1,-1,0.5,0.466666667,23,18,Woman,3,3,1,1.5,3,2,0,0,3,2.236067977,1,5,1,2,1,3,1,3,4,0,0,1,4,5,1,1,1,2,7,3,3,4,2,7,8,3,4,5,4,5,0,1,513.341,2.964285714,0.347822299,1.873606798,0.084458455,0.029
134,19,Man,65.919,0,0,0,1,1,0,3,0,0,0,2,0,1,-1,-2,1,2,2,-1,0,0.666666667,1,0.5,-1.5,1,0.555555556,435,19,Man,4,3,0,1,3,2,0,0,1,0,2,0,1,1,4,8,3,0,2,3,0,0,0,0,5,3,2,0,7,2,0,0,1,5,3,9,8,7,1,0,4,6,284.602,2.964285714,0.347822299,1.4,-0.389148343,-0.135
